Time(s),CH1(V)
5094,0.033374947
5095,0.032484196
5096,0.034619663
5097,0.03331981
5098,0.029452387
5099,0.02872621
5100,0.022255288
5101,0.021856356
5102,0.017091127
5103,0.014899976
5104,0.019052157
5105,0.017879149
5106,0.016947258
5107,0.021385595
5108,0.020899935
5109,0.025424879
5110,0.025028659
5111,0.027552586
5112,0.029468367
5113,0.027247874
5114,0.026924787
5115,0.025787057
5116,0.022745982
5117,0.022725439
5118,0.016718546
5119,0.019846827
5120,0.01860897
5121,0.014331893
5122,0.012512222
5123,0.009033789
5124,0.008419325
5125,0.009337685
5126,0.009130568
5127,0.013060076
5128,0.014945076
5129,0.016645625
5130,0.015462307
5131,0.016601162
5132,0.016758496
5133,0.01766737
5134,0.01879323
5135,0.020203767
5136,0.017871153
5137,0.015999863
5138,0.011063491
5139,0.008418409
5140,0.0072308052
5141,0.005343747
5142,0.007287882
5143,0.012732419
5144,0.012784441
5145,0.013109492
5146,0.013588382
5147,0.012354288
5148,0.009003656
5149,0.007910384
5150,0.006230066
5151,0.0078347605
5152,0.006992447
5153,0.0023752127
5154,0.0052787974
5155,0.0076497337
5156,0.004699166
5157,0.0077594854
5158,0.007828454
5159,0.009952326
5160,0.011987384
5161,0.01063149
5162,0.01006686
5163,0.0061015356
5164,0.00094664755
5165,-0.0044517503
5166,-0.011323805
5167,-0.014023496
5168,-0.018820647
5169,-0.01716746
5170,-0.010386813
5171,-0.0089984285
5172,-0.0028333259
5173,0.0024082293
5174,0.0011931307
5175,0.0070142923
5176,0.00209993
5177,0.0008593894
5178,0.0035074395
5179,-0.0001344936
5180,-0.00036455676
5181,-0.0050738165
5182,-0.008305134
5183,-0.01374297
5184,-0.022185108
5185,-0.022326024
5186,-0.018415261
5187,-0.014037529
5188,-0.0062516467
5189,-0.00291887
5190,0.002084347
5191,0.0021926744
5192,-0.0007352399
5193,-0.0010147439
5194,-0.0024245067
5195,-0.0012341597
5196,0.001844039
5197,0.0011041036
5198,0.0013731868
5199,-0.003671669
5200,-0.0052534975
5201,-0.0030656338
5202,-0.0049266703
5203,-0.0070722164
5204,-0.002506613
5205,-0.0021055911
5206,-0.0015974002
5207,-0.0018294277
5208,-0.0058152243
5209,-0.005386632
5210,-0.0021331918
5211,-0.0060168775
5212,-0.0071127815
5213,-0.007362604
5214,-0.008732529
5215,-0.0064768284
5216,-0.0046910034
5217,-0.002482989
5218,-0.0028122328
5219,-0.0069916015
5220,-0.016942281
5221,-0.031710636
5222,-0.03797399
5223,-0.046212804
5224,-0.04680349
5225,-0.039677564
5226,-0.03883662
5227,-0.037390627
5228,-0.032647554
5229,-0.039851196
5230,-0.037461538
5231,-0.033471424
5232,-0.027274676
5233,-0.018653287
5234,-0.018185275
5235,-0.026320364
5236,-0.034033354
5237,-0.048272606
5238,-0.0630328
5239,-0.06941703
5240,-0.066433184
5241,-0.058625106
5242,-0.04925306
5243,-0.039752807
5244,-0.035457432
5245,-0.031377442
5246,-0.022012366
5247,-0.019727804
5248,-0.013458129
5249,-0.008236914
5250,-0.008001928
5251,-0.0053620157
5252,-0.009188822
5253,-0.017408133
5254,-0.015773699
5255,-0.017826678
5256,-0.016842823
5257,-0.014127704
5258,-0.015896685
5259,-0.011017618
5260,-0.0050285105
5261,-0.002172275
5262,0.0061731013
5263,0.012691609
5264,0.018508673
5265,0.01877819
5266,0.01611804
5267,0.017841386
5268,0.01890623
5269,0.02088436
5270,0.023405794
5271,0.025321318
5272,0.029956881
5273,0.023792237
5274,0.017575115
5275,0.015490594
5276,0.009110672
5277,0.0109143825
5278,0.0156075265
5279,0.015544568
5280,0.019349255
5281,0.020577675
5282,0.017836494
5283,0.019644942
5284,0.017195523
5285,0.016030245
5286,0.024209635
5287,0.024256442
5288,0.023921091
5289,0.022015134
5290,0.018425813
5291,0.014476712
5292,0.009191275
5293,0.0056241783
5294,0.0021961338
5295,0.0004671544
5296,0.0034935407
5297,-5.8861213e-05
5298,0.0023737017
5299,0.0071229353
5300,0.006535583
5301,0.014736477
5302,0.01704408
5303,0.019060208
5304,0.027004268
5305,0.023582753
5306,0.024617923
5307,0.026423441
5308,0.02069398
5309,0.020370785
5310,0.019196132
5311,0.015493449
5312,0.014606207
5313,0.01190615
5314,0.0135490475
5315,0.014661338
5316,0.016647529
5317,0.023436874
5318,0.030307164
5319,0.03687191
5320,0.03672107
5321,0.03656483
5322,0.03912355
5323,0.03377404
5324,0.0318618
5325,0.032977007
5326,0.03135693
5327,0.03447148
5328,0.034225706
5329,0.028593542
5330,0.02943233
5331,0.025373338
5332,0.024114642
5333,0.030541195
5334,0.031719588
5335,0.035237893
5336,0.039443564
5337,0.037276093
5338,0.034738243
5339,0.033137355
5340,0.029444894
5341,0.029294001
5342,0.03088614
5343,0.030909361
5344,0.027016623
5345,0.0307315
5346,0.030526506
5347,0.025340991
5348,0.030317575
5349,0.029722905
5350,0.030811984
5351,0.03515123
5352,0.030533714
5353,0.032420285
5354,0.03469596
5355,0.029402295
5356,0.029109601
5357,0.030450033
5358,0.02653391
5359,0.026315337
5360,0.025209522
5361,0.025389813
5362,0.026253017
5363,0.030752307
5364,0.033567976
5365,0.037519112
5366,0.043035228
5367,0.040773027
5368,0.042108238
5369,0.04131199
5370,0.0368695
5371,0.03363915
5372,0.032569945
5373,0.027460786
5374,0.027290814
5375,0.025228027
5376,0.021312675
5377,0.025148144
5378,0.021485798
5379,0.019117136
5380,0.022288157
5381,0.02584008
5382,0.028042383
5383,0.03199978
5384,0.034024242
5385,0.03668836
5386,0.034099404
5387,0.030488215
5388,0.028085684
5389,0.02736867
5390,0.027761705
5391,0.023408497
5392,0.025912076
5393,0.021871146
5394,0.015690466
5395,0.015605519
5396,0.012566948
5397,0.011692012
5398,0.015046719
5399,0.013925778
5400,0.01830586
5401,0.023153635
5402,0.021300137
5403,0.027406123
5404,0.030545628
5405,0.03175545
5406,0.03199514
5407,0.029613307
5408,0.02628121
5409,0.020254368
5410,0.020078389
5411,0.01679081
5412,0.018157514
5413,0.021559795
5414,0.020845123
5415,0.018903887
5416,0.023019088
5417,0.020189267
5418,0.028307097
5419,0.039394327
5420,0.050898027
5421,0.06808338
5422,0.0723429
5423,0.071612604
5424,0.069450155
5425,0.062083304
5426,0.055341225
5427,0.054618265
5428,0.053044006
5429,0.052579626
5430,0.04924515
5431,0.044452433
5432,0.038625106
5433,0.03269837
5434,0.03521601
5435,0.039729066
5436,0.05273738
5437,0.06316896
5438,0.07034764
5439,0.078964286
5440,0.07574172
5441,0.06965961
5442,0.06365016
5443,0.054291554
5444,0.047052298
5445,0.046060078
5446,0.036817405
5447,0.033436656
5448,0.02873606
5449,0.022338713
5450,0.022488672
5451,0.022830587
5452,0.024145767
5453,0.02599487
5454,0.026761837
5455,0.030967675
5456,0.03519852
5457,0.034758054
5458,0.035852697
5459,0.03311843
5460,0.034233324
5461,0.024103265
5462,0.016804945
5463,0.016170489
5464,0.0056639137
5465,0.0015706625
5466,-0.0006796755
5467,-0.0039041091
5468,-0.0048395614
5469,-0.007416289
5470,-0.0065776985
5471,-0.0011471647
5472,-0.0026945805
5473,-6.901761e-06
5474,0.007825368
5475,0.010692015
5476,0.01986031
5477,0.022487057
5478,0.025225578
5479,0.018174047
5480,0.013078195
5481,0.009685162
5482,0.003080074
5483,0.0006193683
5484,-3.3099255e-05
5485,-0.0009272172
5486,0.002067663
5487,0.0009787852
5488,-0.0036157996
5489,0.0009560066
5490,-0.000454993
5491,0.005727825
5492,0.013405487
5493,0.019358326
5494,0.02715835
5495,0.030949311
5496,0.03089112
5497,0.024716347
5498,0.022169543
5499,0.015098083
5500,0.0118208565
5501,0.0073432857
5502,0.006199387
5503,0.0014094632
5504,-0.0022411228
5505,-0.0013051017
5506,-0.0008642501
5507,0.0078244135
5508,0.008537204
5509,0.013589175
5510,0.015302445
5511,0.017163744
5512,0.018111162
5513,0.02069133
5514,0.017112158
5515,0.018406218
5516,0.01498431
5517,0.0063531427
5518,0.0041359668
5519,-0.005096433
5520,-0.006578628
5521,-0.0040915636
5522,-0.00020179611
5523,0.0010577384
5524,0.0024736514
5525,0.0028530743
5526,0.00124209
5527,-0.0007077351
5528,-0.00022258227
5529,0.0006033806
5530,0.0038987577
5531,0.0119154155
5532,0.00855185
5533,0.012161363
5534,0.009578402
5535,0.0023470372
5536,0.0042994004
5537,0.001466868
5538,0.0025097071
5539,-0.003194493
5540,-0.0035098619
5541,-0.0059104213
5542,-0.0027603672
5543,-0.0056643924
5544,0.00015165926
5545,0.00086439727
5546,0.0038466481
5547,0.0052705295
5548,0.0033508576
5549,0.0018306676
5550,-0.0023088986
5551,0.0034130767
5552,-0.001012594
5553,-0.0021011657
5554,-0.0024428063
5555,-0.006549613
5556,-0.00842676
5557,-0.00577738
5558,-0.008611225
5559,-0.006250452
5560,0.0008253214
5561,-8.289242e-05
5562,0.003628116
5563,0.00068210653
5564,-0.0071481764
5565,-0.017007774
5566,-0.01946866
5567,-0.023216566
5568,-0.023780664
5569,-0.016913712
5570,-0.018063277
5571,-0.012340731
5572,-0.015188605
5573,-0.012425353
5574,-0.022384059
5575,-0.019800948
5576,-0.019686101
5577,-0.015467553
5578,-0.015585577
5579,-0.017414391
5580,-0.015944162
5581,-0.020096254
5582,-0.022636188
5583,-0.026391907
5584,-0.02978015
5585,-0.032185387
5586,-0.020718804
5587,-0.021603677
5588,-0.023429012
5589,-0.017256204
5590,-0.0245757
5591,-0.023278045
5592,-0.024126112
